season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP,PLAYER_ID,TEAM_ID
2018,Dillon Brooks,22.0,MEM,82,22,60,0.268,2349.8316666666665,340,772,94,264,124,166,49,208,257,135,73,17,124,898,0.531,0.34196891191709844,0.21502590673575128,0.021,0.092,0.056,0.092,,0.184,,,,,,,,1628415,1610612763
2018,Dion Waiters,26.0,MIA,30,16,14,0.533,917.53,163,410,52,170,51,69,8,69,77,113,23,9,70,429,0.487,0.4146341463414634,0.16829268292682928,0.009,0.078,0.043,0.21,,0.25,,,,,,,,203079,1610612748
2018,Dirk Nowitzki,40.0,DAL,77,24,53,0.312,1900.3383333333334,346,758,138,337,97,108,22,416,438,120,43,45,51,927,0.575,0.4445910290237467,0.1424802110817942,0.012,0.227,0.118,0.098,,0.199,,,,,,,,1717,1610612742
2018,Domantas Sabonis,22.0,IND,74,45,29,0.608,1810.12,340,661,13,37,168,224,165,407,572,151,40,32,137,861,0.567,0.05597579425113464,0.3388804841149773,0.093,0.227,0.16,0.127,,0.214,,,,,,,,1627734,1610612754
2018,Donovan Mitchell,21.0,UTA,79,46,33,0.582,2638.11,595,1362,187,550,239,297,52,244,296,291,118,27,215,1616,0.541,0.40381791483113066,0.21806167400881057,0.02,0.093,0.057,0.189,,0.283,,,,,,,,1628378,1610612762
2018,Dorian Finney-Smith,25.0,DAL,21,4,17,0.19,448.34,46,121,20,67,11,15,22,53,75,26,10,4,21,123,0.482,0.5537190082644629,0.12396694214876033,0.043,0.121,0.079,0.086,,0.144,,,,,,,,1627827,1610612742
2018,Doug McDermott,26.0,DAL,81,30,51,0.37,1768.0016666666668,237,508,92,216,64,81,40,160,200,79,19,16,56,630,0.579,0.4251968503937008,0.1594488188976378,0.022,0.087,0.055,0.065,,0.144,,,,,,,,203926,1610612742
2018,Dragan Bender,20.0,PHX,82,21,61,0.256,2069.38,187,484,118,322,39,51,40,321,361,130,22,53,112,531,0.524,0.6652892561983471,0.10537190082644628,0.018,0.149,0.082,0.089,,0.125,,,,,,,,1627733,1610612756
2018,Draymond Green,28.0,GSW,70,48,22,0.686,2286.8533333333335,281,619,77,256,134,173,75,460,535,508,95,91,202,773,0.556,0.4135702746365105,0.27948303715670436,0.036,0.183,0.117,0.286,,0.168,,,,,,,,203110,1610612744
2018,Dwayne Bacon,22.0,CHA,53,25,28,0.472,712.9983333333333,72,192,11,43,20,25,4,120,124,38,16,2,23,175,0.431,0.22395833333333334,0.13020833333333334,0.005,0.158,0.081,0.077,,0.13,,,,,,,,1628407,1610612766
2018,Dwight Buycks,29.0,DET,29,10,19,0.345,427.2366666666667,82,198,15,45,36,41,12,29,41,59,19,2,39,215,0.498,0.22727272727272727,0.20707070707070707,0.028,0.067,0.047,0.24,,0.266,,,,,,,,202779,1610612765
2018,Dwight Howard,32.0,CHA,81,35,46,0.432,2463.3433333333332,506,911,1,7,334,582,255,757,1012,105,48,131,208,1347,0.577,0.007683863885839737,0.6388583973655324,0.101,0.295,0.199,0.069,,0.238,,,,,,,,2730,1610612766
2018,Dwight Powell,26.0,DAL,79,23,56,0.291,1671.745,255,430,28,84,133,185,135,309,444,91,67,32,59,671,0.656,0.19534883720930232,0.43023255813953487,0.08,0.19,0.134,0.085,,0.151,,,,,,,,203939,1610612742
2018,Dwyane Wade,36.0,MIA,67,37,30,0.552,1536.1133333333332,299,682,32,111,135,189,50,202,252,228,61,47,140,765,0.5,0.1627565982404692,0.27712609970674484,0.032,0.124,0.079,0.245,,0.251,,,,,,,,2548,1610612748
2018,E'Twaun Moore,29.0,NOP,82,48,34,0.585,2585.858333333333,423,832,128,301,48,68,57,181,238,187,79,12,102,1022,0.593,0.36177884615384615,0.08173076923076923,0.023,0.065,0.045,0.099,,0.158,,,,,,,,202734,1610612740
2018,Ed Davis,29.0,POR,78,48,30,0.615,1470.885,170,292,0,1,74,111,183,392,575,40,32,52,66,414,0.607,0.003424657534246575,0.3801369863013699,0.121,0.254,0.188,0.039,,0.12,,,,,,,,202334,1610612757
2018,Edmond Sumner,22.0,IND,1,0,1,0.0,2.1666666666666665,1,1,0,0,0,0,0,1,1,0,0,0,0,2,1.0,0.0,0.0,0.0,0.5,0.2,0.0,,0.2,,,,,,,,1628410,1610612754
2018,Ekpe Udoh,31.0,UTA,63,36,27,0.571,809.6716666666666,60,120,0,1,42,56,68,82,150,53,43,74,20,162,0.56,0.008333333333333333,0.4666666666666667,0.086,0.105,0.095,0.093,,0.089,,,,,,,,202327,1610612762
2018,Elfrid Payton,24.0,PHX,63,13,50,0.206,1808.51,329,667,30,92,109,168,64,210,274,393,83,22,168,797,0.538,0.13793103448275862,0.2518740629685157,0.033,0.117,0.074,0.328,,0.211,,,,,,,,203901,1610612756
2018,Emeka Okafor,35.0,NOP,26,16,10,0.615,353.235,48,95,0,0,18,22,47,73,120,8,8,25,13,114,0.545,0.0,0.23157894736842105,0.12,0.175,0.148,0.028,,0.133,,,,,,,,2731,1610612740
2018,Emmanuel Mudiay,22.0,NYK,64,29,35,0.453,1244.2233333333334,204,526,47,148,98,129,26,126,152,206,41,11,113,553,0.474,0.2813688212927757,0.24524714828897337,0.019,0.099,0.058,0.254,,0.231,,,,,,,,1626144,1610612752
2018,Enes Freedom,26.0,NYK,71,27,44,0.38,1829.7,422,713,0,2,156,184,273,507,780,105,36,37,122,1000,0.63,0.002805049088359046,0.25806451612903225,0.146,0.279,0.212,0.091,,0.212,,,,,,,,202683,1610612752
2018,Eric Bledsoe,28.0,MIL,74,40,34,0.541,2321.6133333333332,468,989,125,360,252,317,51,233,284,370,149,42,216,1313,0.582,0.3640040444893832,0.320525783619818,0.023,0.1,0.063,0.246,,0.254,,,,,,,,202339,1610612749
2018,Eric Gordon,29.0,HOU,69,55,14,0.797,2153.983333333333,415,970,218,608,195,241,25,145,170,154,44,27,130,1243,0.578,0.6268041237113402,0.24845360824742269,0.011,0.065,0.039,0.113,,0.238,,,,,,,,201569,1610612745
2018,Eric Moreland,26.0,DET,67,32,35,0.478,805.115,66,122,0,0,11,29,81,197,278,78,31,51,41,143,0.531,0.0,0.23770491803278687,0.096,0.243,0.168,0.141,,0.097,,,,,,,,203961,1610612765
2018,Erik McCree,24.0,UTA,4,4,0,1.0,7.5216666666666665,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0.0,0.5,0.0,0.0,0.2,0.091,0.0,,0.158,,,,,,,,1628571,1610612762
2018,Ersan Ilyasova,31.0,PHI,69,36,33,0.522,1729.6483333333333,277,613,91,253,105,135,118,287,405,90,61,26,72,750,0.558,0.41272430668841764,0.22022838499184338,0.067,0.161,0.114,0.078,,0.183,,,,,,,,101141,1610612755
2018,Evan Fournier,25.0,ORL,57,20,37,0.351,1837.215,368,802,127,335,150,173,23,157,180,165,47,16,95,1013,0.577,0.4177057356608479,0.21571072319201995,0.012,0.084,0.048,0.138,,0.226,,,,,,,,203095,1610612753
2018,Evan Turner,29.0,POR,79,48,31,0.608,2033.8283333333334,258,577,42,132,91,107,30,214,244,173,47,29,99,649,0.52,0.22876949740034663,0.1854419410745234,0.014,0.1,0.057,0.128,,0.153,,,,,,,,202323,1610612757
2018,Frank Kaminsky,25.0,CHA,79,35,44,0.443,1835.1883333333333,307,716,104,274,155,194,46,242,288,129,36,19,66,873,0.545,0.38268156424581007,0.2709497206703911,0.023,0.139,0.078,0.113,,0.202,,,,,,,,1626163,1610612766
2018,Frank Mason III,24.0,SAC,52,17,35,0.327,983.9933333333333,144,380,31,86,94,115,30,100,130,147,34,10,65,413,0.48,0.22631578947368422,0.3026315789473684,0.03,0.107,0.067,0.233,,0.226,,,,,,,,1628412,1610612758
2018,Frank Ntilikina,19.0,NYK,78,28,50,0.359,1705.6483333333333,182,500,50,157,49,68,37,140,177,250,65,18,131,463,0.437,0.314,0.136,0.021,0.079,0.05,0.21,,0.166,,,,,,,,1628373,1610612752
2018,Fred VanVleet,24.0,TOR,76,55,21,0.724,1520.0883333333334,232,545,108,261,84,101,25,159,184,243,68,19,74,656,0.556,0.47889908256880737,0.1853211009174312,0.016,0.102,0.06,0.231,,0.188,,,,,,,,1627832,1610612761
2018,Furkan Korkmaz,20.0,PHI,14,11,3,0.786,79.73333333333333,8,28,5,17,2,4,2,9,11,4,2,1,2,23,0.386,0.6071428571428571,0.14285714285714285,0.02,0.123,0.064,0.077,,0.159,,,,,,,,1627788,1610612755
2018,Garrett Temple,32.0,SAC,65,23,42,0.354,1615.0766666666666,199,476,89,227,60,78,22,130,152,124,57,27,79,547,0.536,0.47689075630252103,0.1638655462184874,0.013,0.084,0.047,0.115,,0.16,,,,,,,,202066,1610612758
2018,Gary Harris,23.0,DEN,67,37,30,0.552,2304.55,440,908,156,394,134,162,37,139,176,194,122,15,119,1170,0.597,0.43392070484581496,0.17841409691629956,0.016,0.061,0.039,0.128,,0.204,,,,,,,,203914,1610612743
2018,Gary Payton II,25.0,LAL,23,10,13,0.435,220.86,30,74,6,25,3,9,13,31,44,21,7,3,7,69,0.443,0.33783783783783783,0.12162162162162163,0.056,0.144,0.098,0.13,,0.162,,,,,,,,1627780,1610612747
2018,George Hill,32.0,CLE,67,28,39,0.418,1812.1266666666668,236,513,85,205,110,140,42,139,181,186,61,27,88,667,0.58,0.3996101364522417,0.2729044834307992,0.023,0.081,0.051,0.145,,0.161,,,,,,,,201588,1610612739
2018,Georges Niang,25.0,UTA,9,9,0,1.0,31.68,4,11,0,4,1,2,3,6,9,3,2,0,3,9,0.379,0.36363636363636365,0.18181818181818182,0.103,0.182,0.145,0.167,,0.19,,,,,,,,1627777,1610612762
2018,Georgios Papagiannis,20.0,POR,17,3,14,0.176,121.61166666666666,18,42,0,0,0,0,13,24,37,9,4,6,8,36,0.429,0.0,0.0,0.1,0.216,0.154,0.097,,0.17,,,,,,,,1627834,1610612757
2018,Gerald Green,32.0,HOU,41,33,8,0.805,929.155,168,413,110,298,51,60,15,118,133,25,24,15,31,497,0.566,0.7215496368038741,0.14527845036319612,0.016,0.124,0.069,0.045,,0.219,,,,,,,,101123,1610612745
2018,Gian Clavell,24.0,DAL,7,0,7,0.0,63.63333333333333,6,18,6,15,2,2,1,6,7,3,2,0,2,20,0.53,0.8333333333333334,0.1111111111111111,0.016,0.102,0.057,0.071,,0.147,,,,,,,,1628492,1610612742
2018,Giannis Antetokounmpo,23.0,MIL,75,39,36,0.52,2756.2033333333334,742,1402,43,140,487,641,156,597,753,361,109,106,223,2014,0.598,0.09985734664764621,0.4572039942938659,0.06,0.218,0.141,0.237,,0.307,,,,,,,,203507,1610612749
2018,Glenn Robinson III,24.0,IND,23,14,9,0.609,337.77666666666664,36,85,14,34,9,11,11,26,37,17,13,1,5,95,0.529,0.4,0.12941176470588237,0.03,0.078,0.052,0.068,,0.119,,,,,,,,203922,1610612754
2018,Goran Dragic,32.0,MIA,75,39,36,0.52,2377.545,484,1075,111,300,217,271,54,252,306,359,63,12,166,1296,0.543,0.27906976744186046,0.25209302325581395,0.023,0.105,0.064,0.245,,0.25,,,,,,,,201609,1610612748
2018,Gordon Hayward,28.0,BOS,1,0,1,0.0,5.25,1,2,0,1,0,0,0,1,1,0,0,0,0,2,0.5,0.5,0.0,0.0,0.2,0.091,0.0,,0.154,,,,,,,,202330,1610612738
2018,Gorgui Dieng,28.0,MIN,79,45,34,0.57,1332.615,186,388,19,61,79,102,106,254,360,71,45,39,59,470,0.543,0.15721649484536082,0.26288659793814434,0.078,0.201,0.137,0.08,,0.159,,,,,,,,203476,1610612750
2018,Greg Monroe,28.0,BOS,51,21,30,0.412,1040.8483333333334,218,386,0,0,88,119,109,241,350,114,44,23,94,524,0.598,0.0,0.3082901554404145,0.104,0.244,0.172,0.189,,0.218,,,,,,,,202328,1610612738
2018,Guerschon Yabusele,22.0,BOS,33,24,9,0.727,235.05666666666667,26,61,12,37,15,22,17,35,52,16,4,5,12,79,0.559,0.6065573770491803,0.36065573770491804,0.065,0.152,0.105,0.107,,0.146,,,,,,,,1627824,1610612738
2018,Harrison Barnes,26.0,DAL,77,24,53,0.312,2634.47,537,1208,119,333,259,313,77,391,468,152,49,14,118,1452,0.539,0.27566225165562913,0.2591059602649007,0.028,0.154,0.089,0.101,,0.247,,,,,,,,203084,1610612742
2018,Hassan Whiteside,29.0,MIA,54,30,24,0.556,1364.07,312,578,2,2,128,182,174,444,618,54,37,94,92,754,0.573,0.0034602076124567475,0.314878892733564,0.121,0.317,0.218,0.068,,0.235,,,,,,,,202355,1610612748
2018,Henry Ellenson,21.0,DET,38,21,17,0.553,328.92333333333335,53,146,20,60,25,29,10,71,81,20,5,0,18,151,0.476,0.410958904109589,0.19863013698630136,0.029,0.208,0.118,0.098,,0.233,,,,,,,,1627740,1610612765
2018,Ian Clark,27.0,NOP,74,43,31,0.581,1454.34,222,495,62,195,45,59,10,117,127,110,33,10,57,551,0.529,0.3939393939393939,0.1191919191919192,0.007,0.074,0.043,0.107,,0.168,,,,,,,,203546,1610612740
2018,Ian Mahinmi,31.0,WAS,77,42,35,0.545,1145.3266666666666,138,248,0,2,90,128,135,177,312,53,38,42,100,366,0.601,0.008064516129032258,0.5161290322580645,0.118,0.156,0.137,0.068,,0.15,,,,,,,,101133,1610612764
2018,Ike Anigbogu,19.0,IND,11,5,6,0.455,29.79,4,9,0,0,5,6,5,4,9,0,1,3,2,13,0.558,0.0,0.6666666666666666,0.152,0.138,0.145,0.0,,0.179,,,,,,,,1628387,1610612754
2018,Iman Shumpert,28.0,SAC,14,9,5,0.643,276.195,22,58,7,26,11,15,7,34,41,17,9,4,16,62,0.48,0.4482758620689655,0.25862068965517243,0.026,0.113,0.072,0.084,,0.125,,,,,,,,202697,1610612758
2018,Isaiah Canaan,27.0,PHX,20,9,11,0.45,421.6933333333333,52,137,22,66,46,51,6,39,45,76,16,1,29,172,0.539,0.48175182481751827,0.3722627737226277,0.014,0.094,0.054,0.276,,0.193,,,,,,,,203477,1610612756
2018,Isaiah Hicks,23.0,NYK,18,4,14,0.222,239.47,33,72,2,9,12,18,10,31,41,16,2,4,16,80,0.501,0.125,0.25,0.041,0.118,0.081,0.098,,0.175,,,,,,,,1628439,1610612752
2018,Isaiah Taylor,23.0,ATL,67,18,49,0.269,1167.0116666666668,163,390,20,80,99,141,22,72,94,206,34,10,84,445,0.492,0.20512820512820512,0.36153846153846153,0.018,0.058,0.039,0.272,,0.195,,,,,,,,1627819,1610612737
2018,Isaiah Thomas,29.0,LAL,32,15,17,0.469,861.68,157,421,55,188,117,131,17,50,67,153,15,3,95,486,0.508,0.44655581947743467,0.31116389548693585,0.019,0.056,0.037,0.268,,0.276,,,,,,,,202738,1610612747
2018,Isaiah Whitehead,23.0,BKN,16,2,14,0.125,179.65833333333333,40,86,7,18,13,19,4,22,26,20,8,2,24,100,0.53,0.20930232558139536,0.22093023255813954,0.022,0.113,0.069,0.213,,0.274,,,,,,,,1627785,1610612751
2018,Ish Smith,29.0,DET,82,39,43,0.476,2042.635,389,801,35,101,81,116,27,197,224,360,64,20,108,894,0.525,0.12609238451935081,0.14481897627965043,0.013,0.095,0.054,0.273,,0.203,,,,,,,,202397,1610612765
2018,Ivan Rabb,21.0,MEM,36,6,30,0.167,515.61,86,152,0,0,29,36,53,105,158,32,12,13,35,201,0.599,0.0,0.23684210526315788,0.102,0.216,0.157,0.095,,0.167,,,,,,,,1628397,1610612763
2018,Ivica Zubac,21.0,LAL,43,19,24,0.442,409.82166666666666,61,122,0,1,39,51,45,78,123,25,8,15,26,161,0.557,0.00819672131147541,0.4180327868852459,0.101,0.168,0.135,0.095,,0.172,,,,,,,,1627826,1610612747
2018,J.J. Barea,34.0,DAL,69,23,46,0.333,1603.2616666666668,303,690,115,313,80,102,15,186,201,434,35,3,143,801,0.545,0.45362318840579713,0.14782608695652175,0.009,0.12,0.064,0.426,,0.243,,,,,,,,200826,1610612742
2018,JJ Redick,34.0,PHI,70,45,25,0.643,2115.8533333333335,404,879,193,460,197,218,9,169,178,210,35,6,103,1198,0.614,0.5233219567690558,0.24800910125142206,0.004,0.071,0.04,0.149,,0.206,,,,,,,,200755,1610612755
2018,JR Smith,32.0,CLE,80,49,31,0.613,2244.145,240,595,143,381,39,56,29,206,235,141,68,11,81,662,0.534,0.6403361344537815,0.09411764705882353,0.013,0.092,0.053,0.087,,0.136,,,,,,,,2747,1610612739
2018,JaKarr Sampson,25.0,SAC,22,6,16,0.273,344.21666666666664,44,81,5,10,10,16,21,57,78,9,8,22,8,103,0.585,0.12345679012345678,0.19753086419753085,0.058,0.161,0.11,0.041,,0.124,,,,,,,,203960,1610612758
2018,JaMychal Green,28.0,MEM,55,11,44,0.2,1541.8133333333333,223,488,43,127,80,111,147,317,464,79,32,25,76,569,0.53,0.26024590163934425,0.22745901639344263,0.096,0.218,0.155,0.082,,0.178,,,,,,,,203210,1610612763
2018,JaVale McGee,30.0,GSW,65,45,20,0.692,615.3866666666667,136,219,0,6,38,52,59,110,169,33,21,57,27,310,0.641,0.0273972602739726,0.2374429223744292,0.101,0.166,0.136,0.08,,0.183,,,,,,,,201580,1610612744
2018,Jabari Bird,23.0,BOS,13,8,5,0.615,114.53,15,26,3,7,6,13,6,13,19,8,3,1,8,39,0.615,0.2692307692307692,0.5,0.055,0.105,0.081,0.099,,0.141,,,,,,,,1628444,1610612738
2018,Jabari Parker,23.0,MIL,31,16,15,0.516,742.7483333333333,160,332,31,81,40,54,42,109,151,59,25,10,45,391,0.55,0.24397590361445784,0.16265060240963855,0.055,0.145,0.1,0.129,,0.228,,,,,,,,203953,1610612749
2018,Jack Cooley,27.0,SAC,7,4,3,0.571,87.27333333333333,13,27,0,0,14,19,14,16,30,6,1,0,3,40,0.566,0.0,0.7037037037037037,0.131,0.184,0.155,0.128,,0.185,,,,,,,,204022,1610612758
2018,Jacob Pullen,28.0,PHI,3,2,1,0.667,6.083333333333333,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,0.188,,,,,,,,1626643,1610612755
2018,Jacob Wiley,23.0,BKN,5,1,4,0.2,33.25666666666667,1,4,1,2,1,2,2,9,11,2,1,0,0,4,0.41,0.5,0.5,0.053,0.225,0.141,0.091,,0.063,,,,,,,,1628451,1610612751
2018,Jae Crowder,27.0,UTA,80,52,28,0.65,2089.545,271,671,110,341,121,148,59,216,275,99,64,21,74,773,0.525,0.5081967213114754,0.22056631892697467,0.029,0.103,0.066,0.071,,0.169,,,,,,,,203109,1610612762
2018,Jahlil Okafor,22.0,BKN,28,7,21,0.25,352.83166666666665,77,138,1,4,21,29,21,64,85,12,3,18,21,176,0.584,0.028985507246376812,0.21014492753623187,0.058,0.19,0.122,0.07,,0.216,,,,,,,,1626143,1610612751
2018,Jake Layman,24.0,POR,35,22,13,0.629,160.32666666666665,14,47,4,20,2,3,4,12,16,11,6,4,5,34,0.352,0.425531914893617,0.06382978723404255,0.024,0.078,0.05,0.099,,0.139,,,,,,,,1627774,1610612757
2018,Jakob Poeltl,22.0,TOR,82,59,23,0.72,1523.545,253,384,1,2,60,101,165,228,393,57,39,100,85,567,0.662,0.005208333333333333,0.2630208333333333,0.107,0.15,0.129,0.054,,0.143,,,,,,,,1627751,1610612761
2018,Jalen Jones,25.0,DAL,16,3,13,0.188,181.37166666666667,26,68,10,26,12,19,13,25,38,4,5,1,7,74,0.485,0.38235294117647056,0.27941176470588236,0.063,0.154,0.104,0.032,,0.193,,,,,,,,1627883,1610612742
2018,Jamal Crawford,38.0,MIN,80,45,35,0.563,1653.2583333333334,308,742,104,314,102,113,21,78,99,185,40,9,95,822,0.519,0.42318059299191374,0.1522911051212938,0.013,0.05,0.031,0.177,,0.231,,,,,,,,2037,1610612750
2018,Jamal Murray,21.0,DEN,81,46,35,0.568,2564.7183333333332,479,1062,165,436,229,253,82,215,297,274,79,28,172,1352,0.576,0.4105461393596987,0.2382297551789077,0.033,0.087,0.06,0.159,,0.223,,,,,,,,1627750,1610612743
2018,Jameel Warney,24.0,DAL,3,1,2,0.333,26.85,7,12,0,0,3,5,4,5,9,0,0,0,1,17,0.599,0.0,0.4166666666666667,0.138,0.2,0.167,0.0,,0.234,,,,,,,,1627866,1610612742
2018,Jameer Nelson,36.0,DET,50,25,25,0.5,1013.165,95,244,41,124,16,20,13,91,104,179,27,4,67,247,0.489,0.5081967213114754,0.08196721311475409,0.013,0.088,0.052,0.255,,0.137,,,,,,,,2749,1610612765
2018,Jamel Artis,25.0,ORL,15,4,11,0.267,279.0083333333333,31,79,8,29,7,12,4,34,38,18,2,3,8,77,0.457,0.3670886075949367,0.1518987341772152,0.013,0.119,0.064,0.098,,0.142,,,,,,,,1628503,1610612753
2018,James Ennis III,27.0,DET,72,25,47,0.347,1604.03,182,384,51,153,97,116,73,151,224,71,47,18,56,512,0.588,0.3984375,0.3020833333333333,0.045,0.096,0.07,0.069,,0.134,,,,,,,,203516,1610612765
2018,James Harden,28.0,HOU,72,59,13,0.819,2550.785,651,1449,265,722,624,727,41,348,389,630,126,50,315,2191,0.619,0.49827467218771565,0.5017253278122843,0.017,0.137,0.078,0.449,,0.353,,,,,,,,201935,1610612745
2018,James Johnson,31.0,MIA,73,37,36,0.507,1943.2866666666666,309,614,57,185,113,162,61,297,358,280,70,51,141,788,0.575,0.30130293159609123,0.26384364820846906,0.032,0.148,0.091,0.22,,0.185,,,,,,,,201949,1610612748
2018,James Michael McAdoo,25.0,PHI,3,1,2,0.333,17.95,2,7,2,7,2,2,0,2,2,0,0,1,1,8,0.508,1.0,0.2857142857142857,0.0,0.125,0.059,0.0,,0.22,,,,,,,,203949,1610612755
2018,James Webb III,24.0,BKN,10,1,9,0.1,119.93166666666667,6,24,4,19,0,0,8,16,24,4,1,0,4,16,0.333,0.7916666666666666,0.0,0.059,0.138,0.096,0.044,,0.099,,,,,,,,1627821,1610612751
2018,James Young,22.0,PHI,6,4,2,0.667,61.108333333333334,5,14,3,10,4,6,0,2,2,2,0,0,1,17,0.511,0.7142857142857143,0.42857142857142855,0.0,0.029,0.016,0.053,,0.131,,,,,,,,203923,1610612755
2018,Jamil Wilson,27.0,LAC,15,6,9,0.4,273.75666666666666,38,81,27,63,2,4,3,29,32,10,5,8,8,105,0.634,0.7777777777777778,0.04938271604938271,0.01,0.1,0.055,0.056,,0.145,,,,,,,,203966,1610612746
2018,Jared Dudley,32.0,PHX,48,7,41,0.146,686.485,48,122,29,80,27,35,8,86,94,78,24,11,28,152,0.553,0.6557377049180327,0.28688524590163933,0.011,0.126,0.067,0.153,,0.102,,,,,,,,201162,1610612756
2018,Jarell Eddie,26.0,CHI,3,1,2,0.333,8.616666666666667,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.167,0.059,0.0,,0.091,,,,,,,,204067,1610612741
2018,Jarell Martin,24.0,MEM,73,21,52,0.288,1660.6266666666668,221,496,34,98,89,116,97,221,318,73,39,49,86,565,0.516,0.1975806451612903,0.23387096774193547,0.057,0.139,0.096,0.073,,0.168,,,,,,,,1626185,1610612763
2018,Jarrett Allen,20.0,BKN,72,25,47,0.347,1441.115,234,397,5,15,114,147,144,244,388,49,28,88,82,587,0.636,0.037783375314861464,0.3702770780856423,0.096,0.157,0.127,0.055,,0.162,,,,,,,,1628386,1610612751
2018,Jarrett Jack,34.0,NYK,62,26,36,0.419,1547.5683333333334,189,443,25,86,63,75,22,169,191,348,35,4,115,466,0.489,0.19413092550790068,0.16930022573363432,0.014,0.106,0.061,0.302,,0.164,,,,,,,,101127,1610612752
