season_end,Player,Age,Tm,GP,W,L,W_PCT,MP,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,PER,WS,OWS,DWS,WS/48,BPM,VORP
2023,Jonathan Isaac,25.0,ORL,11.0,8.0,3.0,0.727,124.035,22.0,53.0,6.0,15.0,5.0,9.0,15.0,29.0,44.0,6.0,14.0,4.0,4.0,55.0,0.483,0.2830188679245283,0.1698113207547169,0.099,0.25,0.165,0.085,,0.198,,,,,,,
2023,Jonathan Kuminga,20.0,GSW,67.0,38.0,29.0,0.567,1394.425,261.0,497.0,54.0,146.0,90.0,138.0,70.0,161.0,231.0,125.0,41.0,31.0,95.0,666.0,0.597,0.2937625754527163,0.2776659959758551,0.052,0.113,0.083,0.132,,0.195,,,,,,,
2023,Jordan Clarkson,31.0,UTA,61.0,30.0,31.0,0.492,1988.3033333333333,458.0,1031.0,155.0,459.0,200.0,245.0,72.0,174.0,246.0,270.0,33.0,13.0,186.0,1271.0,0.558,0.4451988360814743,0.2376333656644035,0.036,0.083,0.06,0.209,,0.273,,,,,,,
2023,Jordan Goodwin,24.0,WAS,62.0,22.0,40.0,0.355,1105.4233333333334,158.0,353.0,38.0,118.0,53.0,69.0,57.0,148.0,205.0,168.0,58.0,26.0,57.0,407.0,0.531,0.3342776203966006,0.1954674220963173,0.05,0.131,0.09,0.22,,0.165,,,,,,,
2023,Jordan Hall,21.0,SAS,9.0,1.0,8.0,0.111,82.66,9.0,28.0,3.0,15.0,7.0,9.0,3.0,9.0,12.0,11.0,1.0,0.0,7.0,28.0,0.438,0.5357142857142857,0.3214285714285714,0.033,0.129,0.075,0.22,,0.197,,,,,,,
2023,Jordan McLaughlin,27.0,MIN,43.0,22.0,21.0,0.512,678.49,61.0,145.0,24.0,78.0,15.0,18.0,15.0,47.0,62.0,148.0,32.0,4.0,33.0,161.0,0.526,0.5379310344827586,0.1241379310344827,0.022,0.065,0.044,0.264,,0.112,,,,,,,
2023,Jordan Nwora,24.0,IND,62.0,36.0,26.0,0.581,1188.085,194.0,445.0,86.0,211.0,68.0,86.0,51.0,178.0,229.0,88.0,24.0,14.0,66.0,542.0,0.561,0.4741573033707865,0.1932584269662921,0.041,0.147,0.093,0.107,,0.187,,,,,,,
2023,Jordan Poole,24.0,GSW,82.0,44.0,38.0,0.537,2458.0933333333332,550.0,1278.0,214.0,637.0,361.0,415.0,32.0,193.0,225.0,369.0,63.0,21.0,252.0,1675.0,0.573,0.4984350547730829,0.3247261345852895,0.013,0.073,0.043,0.234,,0.282,,,,,,,
2023,Jordan Schakel,25.0,WAS,2.0,0.0,2.0,0.0,6.233333333333333,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.75,0.5,0.0,0.0,0.0,0.0,0.167,,0.154,,,,,,,
2023,Jose Alvarado,25.0,NOP,61.0,30.0,31.0,0.492,1309.9816666666666,201.0,489.0,83.0,247.0,65.0,80.0,28.0,113.0,141.0,186.0,67.0,10.0,81.0,550.0,0.525,0.5051124744376279,0.16359918200409,0.022,0.087,0.054,0.199,,0.191,,,,,,,
2023,Josh Christopher,21.0,HOU,64.0,16.0,48.0,0.25,786.215,153.0,329.0,21.0,89.0,45.0,60.0,20.0,51.0,71.0,73.0,33.0,15.0,60.0,372.0,0.523,0.270516717325228,0.182370820668693,0.024,0.068,0.045,0.149,,0.215,,,,,,,
2023,Josh Giddey,20.0,OKC,76.0,34.0,42.0,0.447,2367.2716666666665,539.0,1118.0,76.0,234.0,106.0,145.0,148.0,451.0,599.0,469.0,57.0,31.0,211.0,1260.0,0.533,0.2093023255813953,0.129695885509839,0.058,0.189,0.121,0.293,,0.239,,,,,,,
2023,Josh Green,22.0,DAL,60.0,27.0,33.0,0.45,1539.23,205.0,382.0,68.0,169.0,68.0,94.0,55.0,127.0,182.0,103.0,42.0,5.0,72.0,546.0,0.645,0.4424083769633508,0.2460732984293193,0.037,0.087,0.062,0.096,,0.14,,,,,,,
2023,Josh Hart,28.0,NYK,76.0,42.0,34.0,0.553,2454.025,275.0,520.0,61.0,164.0,132.0,176.0,142.0,451.0,593.0,290.0,88.0,21.0,117.0,743.0,0.622,0.3153846153846154,0.3384615384615385,0.06,0.185,0.124,0.154,,0.124,,,,,,,
2023,Josh Minott,20.0,MIN,15.0,7.0,8.0,0.467,96.22333333333331,18.0,36.0,2.0,6.0,8.0,8.0,5.0,20.0,25.0,5.0,4.0,6.0,3.0,46.0,0.582,0.1666666666666666,0.2222222222222222,0.054,0.194,0.128,0.065,,0.176,,,,,,,
2023,Josh Okogie,24.0,PHX,72.0,38.0,34.0,0.528,1350.59,162.0,414.0,66.0,197.0,139.0,192.0,109.0,142.0,251.0,105.0,56.0,34.0,63.0,529.0,0.531,0.4758454106280193,0.463768115942029,0.078,0.102,0.09,0.104,,0.174,,,,,,,
2023,Josh Richardson,29.0,NOP,65.0,24.0,41.0,0.369,1529.6016666666667,239.0,554.0,107.0,293.0,69.0,81.0,41.0,134.0,175.0,174.0,69.0,20.0,86.0,654.0,0.555,0.5288808664259927,0.1462093862815884,0.026,0.087,0.057,0.16,,0.18,,,,,,,
2023,Joshua Primo,20.0,SAS,4.0,3.0,1.0,0.75,93.36166666666666,9.0,26.0,3.0,12.0,7.0,9.0,2.0,11.0,13.0,18.0,1.0,2.0,11.0,28.0,0.467,0.4615384615384615,0.3461538461538461,0.019,0.113,0.064,0.237,,0.173,,,,,,,
2023,Jrue Holiday,33.0,MIL,67.0,50.0,17.0,0.746,2182.54,490.0,1023.0,158.0,411.0,152.0,177.0,79.0,262.0,341.0,495.0,79.0,25.0,197.0,1290.0,0.586,0.4017595307917888,0.1730205278592375,0.035,0.107,0.073,0.321,,0.244,,,,,,,
2023,Juan Toscano-Anderson,30.0,UTA,52.0,19.0,33.0,0.365,700.0583333333333,64.0,143.0,8.0,43.0,19.0,24.0,28.0,96.0,124.0,65.0,16.0,10.0,34.0,155.0,0.505,0.3006993006993007,0.1678321678321678,0.037,0.128,0.083,0.122,,0.109,,,,,,,
2023,Juancho Hernangomez,27.0,TOR,42.0,20.0,22.0,0.476,613.495,48.0,114.0,17.0,67.0,9.0,16.0,27.0,96.0,123.0,25.0,16.0,6.0,15.0,122.0,0.504,0.5877192982456141,0.1403508771929824,0.042,0.169,0.101,0.051,,0.092,,,,,,,
2023,Julian Champagnie,22.0,SAS,17.0,7.0,10.0,0.412,320.135,59.0,130.0,33.0,82.0,14.0,17.0,10.0,50.0,60.0,10.0,6.0,5.0,11.0,165.0,0.6,0.6307692307692307,0.1307692307692307,0.027,0.147,0.085,0.043,,0.181,,,,,,,
2023,Julius Randle,28.0,NYK,77.0,44.0,33.0,0.571,2737.2516666666666,658.0,1432.0,218.0,636.0,402.0,531.0,141.0,626.0,767.0,316.0,49.0,21.0,216.0,1936.0,0.581,0.4441340782122905,0.3708100558659218,0.05,0.226,0.137,0.184,,0.288,,,,,,,
2023,Justin Champagnie,22.0,BOS,5.0,4.0,1.0,0.8,34.28333333333333,5.0,15.0,1.0,5.0,0.0,0.0,3.0,5.0,8.0,4.0,1.0,0.0,0.0,11.0,0.367,0.3333333333333333,0.0,0.088,0.179,0.129,0.148,,0.188,,,,,,,
2023,Justin Holiday,34.0,DAL,46.0,18.0,28.0,0.391,706.1133333333333,77.0,204.0,46.0,143.0,5.0,8.0,5.0,50.0,55.0,41.0,19.0,19.0,22.0,205.0,0.494,0.7009803921568627,0.0392156862745098,0.007,0.067,0.037,0.08,,0.132,,,,,,,
2023,Justin Jackson,28.0,BOS,23.0,15.0,8.0,0.652,107.42333333333332,7.0,27.0,5.0,20.0,1.0,2.0,2.0,15.0,17.0,9.0,4.0,4.0,2.0,20.0,0.359,0.7407407407407407,0.074074074074074,0.017,0.119,0.071,0.145,,0.122,,,,,,,
2023,Justin Minaya,24.0,POR,4.0,0.0,4.0,0.0,88.85,7.0,23.0,3.0,12.0,0.0,1.0,3.0,12.0,15.0,4.0,2.0,5.0,4.0,17.0,0.363,0.5217391304347826,0.0434782608695652,0.03,0.135,0.08,0.056,,0.123,,,,,,,
2023,Justise Winslow,27.0,POR,29.0,15.0,14.0,0.517,775.7916666666666,81.0,198.0,14.0,45.0,20.0,28.0,49.0,96.0,145.0,98.0,30.0,11.0,43.0,196.0,0.466,0.2272727272727272,0.1414141414141414,0.062,0.123,0.093,0.177,,0.139,,,,,,,
2023,Jusuf Nurkić,28.0,POR,52.0,24.0,28.0,0.462,1391.415,262.0,505.0,43.0,119.0,127.0,192.0,114.0,357.0,471.0,149.0,43.0,44.0,119.0,694.0,0.589,0.2356435643564356,0.3801980198019802,0.084,0.258,0.172,0.16,,0.218,,,,,,,
2023,KJ Martin,22.0,HOU,82.0,22.0,60.0,0.268,2292.1583333333333,410.0,720.0,68.0,216.0,151.0,222.0,126.0,326.0,452.0,123.0,41.0,30.0,91.0,1039.0,0.635,0.3,0.3083333333333333,0.052,0.143,0.096,0.079,,0.16,,,,,,,
2023,KZ Okpala,24.0,SAC,35.0,19.0,16.0,0.543,248.025,16.0,38.0,7.0,21.0,7.0,8.0,7.0,27.0,34.0,13.0,7.0,7.0,7.0,46.0,0.554,0.5526315789473685,0.2105263157894736,0.028,0.102,0.066,0.065,,0.081,,,,,,,
2023,Kai Jones,22.0,CHA,46.0,13.0,33.0,0.283,549.6266666666667,67.0,120.0,4.0,19.0,19.0,26.0,37.0,86.0,123.0,15.0,17.0,30.0,31.0,157.0,0.597,0.1583333333333333,0.2166666666666666,0.065,0.146,0.106,0.041,,0.121,,,,,,,
2023,Karl-Anthony Towns,27.0,MIN,29.0,15.0,14.0,0.517,957.05,212.0,428.0,60.0,164.0,118.0,135.0,48.0,188.0,236.0,140.0,20.0,17.0,86.0,602.0,0.618,0.3831775700934579,0.3154205607476635,0.05,0.181,0.118,0.225,,0.25,,,,,,,
2023,Kawhi Leonard,32.0,LAC,52.0,33.0,19.0,0.635,1747.4883333333332,446.0,871.0,104.0,250.0,243.0,279.0,57.0,281.0,338.0,204.0,72.0,28.0,88.0,1239.0,0.623,0.2870264064293915,0.3203214695752009,0.034,0.16,0.098,0.19,,0.267,,,,,,,
2023,Keegan Murray,22.0,SAC,80.0,47.0,33.0,0.588,2381.673333333333,354.0,782.0,206.0,501.0,62.0,81.0,89.0,282.0,371.0,98.0,61.0,42.0,60.0,976.0,0.597,0.6406649616368286,0.1035805626598465,0.038,0.123,0.08,0.053,,0.156,,,,,,,
2023,Keita Bates-Diop,27.0,SAS,67.0,18.0,49.0,0.269,1452.5883333333334,236.0,465.0,56.0,142.0,119.0,150.0,65.0,182.0,247.0,103.0,46.0,20.0,56.0,647.0,0.609,0.3053763440860215,0.3225806451612903,0.042,0.13,0.084,0.099,,0.165,,,,,,,
2023,Keldon Johnson,23.0,SAS,63.0,17.0,46.0,0.27,2063.3316666666665,503.0,1113.0,134.0,407.0,245.0,327.0,56.0,262.0,318.0,183.0,46.0,11.0,134.0,1385.0,0.551,0.3656783468104223,0.2938005390835579,0.025,0.133,0.076,0.137,,0.273,,,,,,,
2023,Kelly Olynyk,32.0,UTA,68.0,28.0,40.0,0.412,1941.5933333333332,278.0,557.0,93.0,236.0,198.0,232.0,82.0,338.0,420.0,252.0,60.0,37.0,168.0,847.0,0.643,0.4236983842010772,0.4165170556552962,0.042,0.164,0.105,0.173,,0.176,,,,,,,
2023,Kelly Oubre Jr.,27.0,CHA,48.0,16.0,32.0,0.333,1547.5116666666668,353.0,819.0,108.0,339.0,158.0,208.0,65.0,184.0,249.0,54.0,68.0,18.0,64.0,972.0,0.534,0.4139194139194139,0.2539682539682539,0.038,0.121,0.077,0.057,,0.257,,,,,,,
2023,Kemba Walker,33.0,DAL,9.0,5.0,4.0,0.556,143.90166666666667,24.0,57.0,7.0,28.0,17.0,21.0,3.0,13.0,16.0,19.0,2.0,2.0,4.0,72.0,0.543,0.4912280701754385,0.3684210526315789,0.02,0.09,0.054,0.216,,0.215,,,,,,,
2023,Kendall Brown,20.0,IND,6.0,1.0,5.0,0.167,40.295,4.0,7.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,0.0,2.0,9.0,0.571,0.1428571428571428,0.2857142857142857,0.051,0.089,0.071,0.091,,0.093,,,,,,,
2023,Kendrick Nunn,27.0,WAS,70.0,30.0,40.0,0.429,963.43,191.0,450.0,79.0,223.0,35.0,41.0,15.0,94.0,109.0,90.0,28.0,7.0,66.0,496.0,0.53,0.4955555555555556,0.0911111111111111,0.015,0.09,0.054,0.137,,0.227,,,,,,,
2023,Kennedy Chandler,20.0,MEM,36.0,22.0,14.0,0.611,281.5083333333333,35.0,83.0,2.0,15.0,6.0,13.0,9.0,29.0,38.0,58.0,12.0,5.0,18.0,78.0,0.44,0.180722891566265,0.1566265060240964,0.029,0.103,0.064,0.278,,0.15,,,,,,,
2023,Kenneth Lofton Jr.,20.0,MEM,24.0,15.0,9.0,0.625,175.95833333333334,49.0,93.0,6.0,17.0,16.0,27.0,19.0,32.0,51.0,20.0,5.0,2.0,12.0,120.0,0.572,0.1827956989247312,0.2903225806451613,0.097,0.198,0.143,0.198,,0.267,,,,,,,
2023,Kenrich Williams,28.0,OKC,53.0,26.0,27.0,0.491,1205.9816666666666,179.0,346.0,50.0,134.0,17.0,39.0,97.0,164.0,261.0,105.0,45.0,14.0,32.0,425.0,0.585,0.3872832369942196,0.1127167630057803,0.075,0.137,0.105,0.117,,0.134,,,,,,,
2023,Kentavious Caldwell-Pope,30.0,DEN,76.0,51.0,25.0,0.671,2381.2066666666665,292.0,632.0,135.0,319.0,103.0,125.0,35.0,173.0,208.0,183.0,112.0,35.0,86.0,822.0,0.598,0.504746835443038,0.1977848101265822,0.016,0.074,0.046,0.092,,0.136,,,,,,,
2023,Keon Ellis,23.0,SAC,16.0,7.0,9.0,0.438,70.86333333333333,7.0,16.0,6.0,12.0,4.0,7.0,4.0,4.0,8.0,6.0,5.0,1.0,1.0,24.0,0.629,0.75,0.4375,0.056,0.063,0.06,0.136,,0.124,,,,,,,
2023,Keon Johnson,21.0,POR,40.0,13.0,27.0,0.325,416.36,67.0,178.0,28.0,81.0,27.0,41.0,11.0,33.0,44.0,59.0,19.0,6.0,43.0,189.0,0.482,0.4550561797752809,0.2303370786516854,0.025,0.086,0.054,0.226,,0.237,,,,,,,
2023,Kessler Edwards,22.0,SAC,36.0,17.0,19.0,0.472,385.7533333333334,36.0,93.0,17.0,55.0,11.0,15.0,23.0,38.0,61.0,23.0,14.0,6.0,13.0,100.0,0.502,0.5913978494623656,0.1612903225806451,0.059,0.102,0.08,0.073,,0.119,,,,,,,
2023,Kevin Durant,34.0,PHX,47.0,34.0,13.0,0.723,1671.756666666667,483.0,862.0,93.0,230.0,307.0,334.0,17.0,296.0,313.0,235.0,34.0,67.0,156.0,1366.0,0.677,0.2668213457076566,0.3874709976798144,0.012,0.166,0.096,0.228,,0.305,,,,,,,
2023,Kevin Huerter,24.0,SAC,75.0,44.0,31.0,0.587,2202.776666666666,420.0,866.0,205.0,510.0,95.0,131.0,42.0,209.0,251.0,221.0,80.0,24.0,97.0,1140.0,0.617,0.5889145496535797,0.151270207852194,0.02,0.1,0.06,0.137,,0.197,,,,,,,
2023,Kevin Knox II,23.0,POR,63.0,12.0,51.0,0.19,951.7233333333334,152.0,332.0,65.0,186.0,46.0,60.0,34.0,143.0,177.0,33.0,24.0,12.0,50.0,415.0,0.579,0.5602409638554217,0.180722891566265,0.033,0.152,0.09,0.053,,0.175,,,,,,,
2023,Kevin Love,34.0,MIA,62.0,35.0,27.0,0.565,1239.4783333333332,165.0,424.0,99.0,296.0,80.0,91.0,59.0,340.0,399.0,116.0,16.0,12.0,70.0,509.0,0.548,0.6981132075471698,0.2146226415094339,0.05,0.287,0.168,0.131,,0.185,,,,,,,
2023,Kevin Porter Jr.,23.0,HOU,59.0,18.0,41.0,0.305,2023.8833333333337,391.0,884.0,141.0,385.0,207.0,264.0,76.0,238.0,314.0,338.0,82.0,17.0,188.0,1130.0,0.565,0.4355203619909502,0.2986425339366516,0.036,0.117,0.075,0.26,,0.239,,,,,,,
2023,Kevon Harris,26.0,ORL,34.0,12.0,22.0,0.353,457.04833333333335,47.0,107.0,16.0,43.0,31.0,41.0,28.0,42.0,70.0,16.0,17.0,5.0,21.0,141.0,0.564,0.4018691588785046,0.3831775700934579,0.057,0.092,0.074,0.049,,0.129,,,,,,,
2023,Kevon Looney,27.0,GSW,82.0,44.0,38.0,0.537,1957.595,242.0,384.0,0.0,1.0,94.0,155.0,274.0,486.0,760.0,207.0,52.0,50.0,45.0,578.0,0.639,0.0026041666666666,0.4036458333333333,0.135,0.234,0.185,0.136,,0.104,,,,,,,
2023,Khem Birch,30.0,SAS,20.0,9.0,11.0,0.45,161.85,19.0,32.0,1.0,2.0,4.0,5.0,8.0,17.0,25.0,7.0,5.0,5.0,8.0,43.0,0.629,0.0625,0.15625,0.051,0.118,0.083,0.063,,0.113,,,,,,,
2023,Khris Middleton,31.0,MIL,33.0,25.0,8.0,0.758,800.7733333333333,177.0,406.0,51.0,162.0,92.0,102.0,28.0,112.0,140.0,163.0,23.0,5.0,71.0,497.0,0.551,0.3990147783251231,0.2512315270935961,0.034,0.122,0.08,0.288,,0.259,,,,,,,
2023,Killian Hayes,21.0,DET,76.0,16.0,60.0,0.211,2153.588333333333,307.0,815.0,80.0,286.0,92.0,112.0,28.0,193.0,221.0,470.0,104.0,28.0,173.0,786.0,0.455,0.350920245398773,0.1374233128834356,0.012,0.092,0.051,0.325,,0.201,,,,,,,
2023,Kira Lewis Jr.,22.0,NOP,25.0,11.0,14.0,0.44,234.76666666666668,40.0,88.0,15.0,34.0,19.0,22.0,5.0,28.0,33.0,23.0,10.0,2.0,10.0,114.0,0.584,0.3863636363636363,0.25,0.021,0.109,0.067,0.137,,0.192,,,,,,,
2023,Klay Thompson,33.0,GSW,69.0,38.0,31.0,0.551,2278.911666666667,546.0,1252.0,301.0,731.0,116.0,132.0,39.0,247.0,286.0,163.0,49.0,29.0,123.0,1509.0,0.576,0.5838658146964856,0.1054313099041533,0.017,0.101,0.06,0.105,,0.256,,,,,,,
2023,Kobi Simmons,25.0,CHA,5.0,1.0,4.0,0.2,27.77166666666667,1.0,6.0,1.0,5.0,2.0,2.0,1.0,3.0,4.0,5.0,0.0,2.0,1.0,5.0,0.363,0.8333333333333334,0.3333333333333333,0.036,0.088,0.065,0.313,,0.119,,,,,,,
2023,Kris Dunn,29.0,UTA,22.0,8.0,14.0,0.364,567.5416666666666,116.0,216.0,17.0,36.0,41.0,53.0,9.0,91.0,100.0,124.0,25.0,10.0,35.0,290.0,0.606,0.1666666666666666,0.2453703703703703,0.015,0.148,0.082,0.315,,0.195,,,,,,,
2023,Kristaps Porziņģis,27.0,WAS,65.0,27.0,38.0,0.415,2119.5116666666668,507.0,1018.0,137.0,356.0,354.0,416.0,114.0,432.0,546.0,174.0,58.0,100.0,137.0,1505.0,0.627,0.349705304518664,0.4086444007858546,0.057,0.194,0.13,0.125,,0.272,,,,,,,
2023,Kyle Anderson,29.0,MIN,69.0,36.0,33.0,0.522,1956.5733333333333,252.0,495.0,43.0,105.0,100.0,136.0,66.0,302.0,368.0,335.0,78.0,63.0,103.0,647.0,0.583,0.2121212121212121,0.2747474747474747,0.035,0.152,0.095,0.225,,0.143,,,,,,,
2023,Kyle Kuzma,27.0,WAS,64.0,29.0,35.0,0.453,2238.8516666666665,512.0,1142.0,160.0,481.0,173.0,237.0,55.0,408.0,463.0,239.0,36.0,29.0,190.0,1357.0,0.544,0.4211908931698774,0.2075306479859895,0.025,0.172,0.102,0.164,,0.273,,,,,,,
2023,Kyle Lowry,37.0,MIA,55.0,30.0,25.0,0.545,1717.725,196.0,485.0,107.0,310.0,116.0,135.0,43.0,182.0,225.0,281.0,57.0,21.0,103.0,615.0,0.565,0.6391752577319587,0.2783505154639175,0.025,0.112,0.067,0.233,,0.162,,,,,,,
2023,Kyrie Irving,31.0,DAL,60.0,32.0,28.0,0.533,2240.5733333333333,594.0,1203.0,188.0,496.0,247.0,273.0,59.0,245.0,304.0,331.0,66.0,45.0,128.0,1623.0,0.613,0.4123025768911055,0.226932668329177,0.029,0.107,0.07,0.233,,0.286,,,,,,,
2023,LaMelo Ball,21.0,CHA,36.0,13.0,23.0,0.361,1267.755,296.0,721.0,144.0,383.0,102.0,121.0,42.0,189.0,231.0,304.0,46.0,11.0,129.0,838.0,0.541,0.5312066574202496,0.1678224687933426,0.031,0.147,0.087,0.352,,0.289,,,,,,,
2023,Lamar Stevens,25.0,CLE,62.0,39.0,23.0,0.629,1120.4833333333331,129.0,288.0,30.0,95.0,40.0,57.0,48.0,159.0,207.0,33.0,27.0,19.0,27.0,328.0,0.524,0.3298611111111111,0.1979166666666666,0.046,0.145,0.097,0.04,,0.136,,,,,,,
2023,Landry Shamet,26.0,PHX,40.0,19.0,21.0,0.475,806.91,113.0,300.0,75.0,199.0,45.0,51.0,11.0,56.0,67.0,93.0,26.0,5.0,36.0,346.0,0.537,0.6633333333333333,0.17,0.013,0.07,0.04,0.167,,0.186,,,,,,,
2023,Larry Nance Jr.,30.0,NOP,65.0,34.0,31.0,0.523,1380.8266666666666,186.0,305.0,14.0,42.0,55.0,79.0,106.0,248.0,354.0,119.0,56.0,37.0,42.0,441.0,0.649,0.1377049180327869,0.2590163934426229,0.081,0.184,0.133,0.117,,0.118,,,,,,,
2023,Lauri Markkanen,26.0,UTA,66.0,32.0,34.0,0.485,2272.4866666666667,571.0,1145.0,200.0,511.0,349.0,399.0,130.0,440.0,570.0,123.0,42.0,38.0,127.0,1691.0,0.64,0.4462882096069869,0.348471615720524,0.055,0.183,0.12,0.086,,0.259,,,,,,,
2023,LeBron James,38.0,LAL,55.0,30.0,25.0,0.545,1953.94,609.0,1219.0,121.0,377.0,251.0,327.0,65.0,392.0,457.0,375.0,50.0,32.0,178.0,1590.0,0.583,0.3092698933552092,0.2682526661197703,0.033,0.191,0.114,0.308,,0.322,,,,,,,
2023,Leandro Bolmaro,22.0,UTA,14.0,8.0,6.0,0.571,68.47333333333333,3.0,20.0,0.0,4.0,0.0,0.0,4.0,3.0,7.0,7.0,3.0,1.0,7.0,6.0,0.15,0.2,0.0,0.051,0.04,0.045,0.121,,0.155,,,,,,,
2023,Lester Quinones,22.0,GSW,4.0,4.0,0.0,1.0,18.116666666666667,2.0,5.0,2.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,1.0,0.0,5.0,10.0,0.654,0.8,1.0,0.071,0.087,0.081,0.125,,0.283,,,,,,,
2023,Lindell Wigginton,25.0,MIL,7.0,4.0,3.0,0.571,86.65,18.0,37.0,6.0,18.0,8.0,9.0,0.0,7.0,7.0,14.0,0.0,2.0,12.0,50.0,0.61,0.4864864864864865,0.2432432432432432,0.0,0.077,0.04,0.264,,0.251,,,,,,,
2023,Lindy Waters III,25.0,OKC,41.0,20.0,21.0,0.488,530.825,70.0,178.0,58.0,162.0,16.0,20.0,16.0,59.0,75.0,28.0,14.0,11.0,10.0,214.0,0.573,0.9101123595505618,0.1123595505617977,0.028,0.103,0.065,0.071,,0.148,,,,,,,
2023,Lonnie Walker IV,24.0,LAL,56.0,27.0,29.0,0.482,1297.0366666666666,236.0,527.0,91.0,249.0,91.0,106.0,14.0,95.0,109.0,64.0,30.0,17.0,46.0,654.0,0.57,0.4724857685009487,0.2011385199240986,0.011,0.069,0.041,0.071,,0.198,,,,,,,
2023,Louis King,24.0,PHI,1.0,1.0,0.0,1.0,28.8,8.0,13.0,4.0,8.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,20.0,0.744,0.6153846153846154,0.0769230769230769,0.067,0.074,0.07,0.091,,0.205,,,,,,,
2023,Luguentz Dort,24.0,OKC,74.0,36.0,38.0,0.486,2272.3566666666666,339.0,873.0,135.0,409.0,200.0,259.0,128.0,216.0,344.0,154.0,75.0,23.0,92.0,1013.0,0.513,0.4684994272623138,0.2966781214203894,0.053,0.092,0.072,0.09,,0.194,,,,,,,
2023,Luka Dončić,24.0,DAL,66.0,33.0,33.0,0.5,2390.471666666667,719.0,1449.0,185.0,541.0,515.0,694.0,54.0,515.0,569.0,529.0,90.0,33.0,236.0,2138.0,0.609,0.3733609385783298,0.4789510006901311,0.024,0.224,0.124,0.408,,0.368,,,,,,,
2023,Luka Garza,24.0,MIN,28.0,15.0,13.0,0.536,243.42,63.0,116.0,14.0,39.0,41.0,52.0,33.0,30.0,63.0,18.0,3.0,2.0,14.0,181.0,0.652,0.3362068965517241,0.4482758620689655,0.13,0.128,0.129,0.103,,0.245,,,,,,,
2023,Luka Samanic,23.0,UTA,7.0,2.0,5.0,0.286,160.81333333333333,26.0,57.0,8.0,31.0,9.0,13.0,0.0,30.0,30.0,15.0,6.0,2.0,10.0,69.0,0.55,0.543859649122807,0.2280701754385964,0.0,0.161,0.09,0.115,,0.193,,,,,,,
2023,Luke Kennard,27.0,MEM,59.0,37.0,22.0,0.627,1315.085,188.0,382.0,133.0,269.0,37.0,39.0,15.0,143.0,158.0,91.0,32.0,5.0,46.0,546.0,0.684,0.7041884816753927,0.1020942408376963,0.012,0.104,0.059,0.091,,0.144,,,,,,,
2023,Luke Kornet,27.0,BOS,69.0,45.0,24.0,0.652,804.0883333333334,113.0,170.0,3.0,13.0,32.0,39.0,86.0,111.0,197.0,53.0,11.0,46.0,25.0,261.0,0.697,0.0764705882352941,0.2294117647058823,0.106,0.125,0.116,0.093,,0.111,,,,,,,
2023,Mac McClung,24.0,PHI,2.0,2.0,0.0,1.0,41.06666666666667,9.0,20.0,4.0,11.0,3.0,5.0,3.0,7.0,10.0,9.0,0.0,0.0,3.0,25.0,0.563,0.55,0.25,0.073,0.152,0.115,0.29,,0.243,,,,,,,
2023,Malachi Flynn,25.0,TOR,53.0,29.0,24.0,0.547,690.7883333333333,87.0,242.0,47.0,133.0,25.0,33.0,15.0,61.0,76.0,70.0,21.0,4.0,25.0,246.0,0.479,0.5495867768595041,0.1363636363636363,0.019,0.097,0.054,0.145,,0.168,,,,,,,
2023,Malaki Branham,20.0,SAS,66.0,15.0,51.0,0.227,1549.5966666666666,269.0,611.0,77.0,255.0,58.0,70.0,28.0,153.0,181.0,127.0,33.0,7.0,76.0,673.0,0.524,0.4173486088379705,0.1145662847790507,0.017,0.098,0.057,0.112,,0.188,,,,,,,
2023,Malcolm Brogdon,30.0,BOS,67.0,46.0,21.0,0.687,1743.815,354.0,732.0,132.0,297.0,160.0,184.0,42.0,238.0,280.0,248.0,45.0,18.0,98.0,1000.0,0.615,0.4057377049180328,0.2513661202185792,0.024,0.132,0.079,0.223,,0.223,,,,,,,
2023,Malcolm Hill,27.0,CHI,5.0,4.0,1.0,0.8,9.15,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.625,0.75,0.0,0.0,0.214,0.136,0.0,,0.167,,,,,,,
2023,Malik Beasley,26.0,LAL,81.0,45.0,36.0,0.556,2093.085,370.0,937.0,235.0,658.0,50.0,65.0,35.0,248.0,283.0,124.0,65.0,9.0,90.0,1025.0,0.531,0.7022411953041622,0.0693703308431163,0.016,0.116,0.066,0.086,,0.207,,,,,,,
2023,Malik Monk,25.0,SAC,77.0,47.0,30.0,0.61,1719.235,357.0,796.0,143.0,398.0,184.0,207.0,32.0,171.0,203.0,298.0,49.0,20.0,146.0,1041.0,0.587,0.5,0.2600502512562814,0.019,0.097,0.059,0.258,,0.247,,,,,,,
